text,label,length,has_url,has_money,all_caps_ratio,exclamation_count
"Hi team, website redesign kickoff meeting scheduled for Wednesday at 10am.",0,74,0,0,0.02702702702702703,0
Quick question about the website redesign - do you have a moment to chat?,0,73,0,0,0.0136986301369863,0
Reminder: Submit your invoice by Friday EOD.,0,44,0,0,0.13636363636363635,0
Your package is waiting! Track it here: suspicious-link.com,1,59,1,0,0.03389830508474576,1
"Hi Lisa, the Q4 report report looks good. Just a few minor edits needed.",0,72,0,0,0.05555555555555555,0
Reminder: website redesign status meeting on Wednesday at 2pm.,0,62,0,0,0.03225806451612903,0
Click here to unsubscribe: tinyurl.com/abc456 (DO NOT IGNORE),1,61,1,0,0.19672131147540983,0
"Hi Mike, the client presentation report looks good. Just a few minor edits needed.",0,82,0,0,0.036585365853658534,0
"Hi John, let's catch up about Q4 report over coffee this Thursday.",0,66,0,0,0.06060606060606061,0
"Hi Mike, please review the attached report when you get a chance.",0,65,0,0,0.03076923076923077,0
"Hi Anna, I've updated the spreadsheet. Please review when convenient.",0,69,0,0,0.057971014492753624,0
URGENT: Your account will be suspended! Click here: bit.ly/xyz123 to verify now!,1,80,0,0,0.1,2
Your Amazon account has been compromised. Reset password at bit.ly/xyz123,1,73,0,0,0.0410958904109589,0
Your Gmail subscription is expiring. Renew at bit.ly/xyz123 ACT NOW!!!,1,70,0,0,0.12857142857142856,3
Team update: The budget review deadline has been moved to next Friday.,0,70,0,0,0.04285714285714286,0
"Hi Mike, let's schedule a meeting to discuss the budget review project.",0,71,0,0,0.028169014084507043,0
"Hi John, let's catch up about website redesign over coffee this Thursday.",0,73,0,0,0.0410958904109589,0
"Hi David, please review the attached contract when you get a chance.",0,68,0,0,0.029411764705882353,0
Can we reschedule our website redesign meeting to Tuesday?,0,58,0,0,0.034482758620689655,0
YOU'VE BEEN PRE-APPROVED FOR A ₹50000 LOAN! APPLY: SUSPICIOUS-LINK.COM,1,70,1,1,0.7142857142857143,1
Team lunch on Thursday at 11am. Hope you can join!,0,50,0,0,0.06,1
"Hi Tom, the website redesign report looks good. Just a few minor edits needed.",0,78,0,0,0.038461538461538464,0
Congratulations! You've been selected for a special offer. Click urgent-action.biz,1,82,0,0,0.036585365853658534,1
Get rich quick! Earn ₹1000 from home. Start now: suspicious-link.com ACT NOW!!!,1,79,1,1,0.11392405063291139,4
"Hi Mike, please review the attached report when you get a chance.",0,65,0,0,0.03076923076923077,0
You are a WINNER! Click bit.ly/xyz123 to claim your luxury vacation! ACT NOW!!!,1,79,0,0,0.17721518987341772,5
URGENT: Your account will be suspended! Click here: suspicious-link.com to verify now! ACT NOW!!!,1,97,1,0,0.14432989690721648,5
YOUR BANK ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT TINYURL.COM/ABC456,1,76,1,0,0.8026315789473685,0
ALERT: Suspicious activity detected. Secure your account at verify-account-now.net,1,82,0,0,0.08536585365853659,0
"Hi Sarah, I'll be out of office next Thursday. Mike will cover for me.",0,70,0,0,0.07142857142857142,0
Get rich quick! Earn ₹10000 from home. Start now: verify-account-now.net,1,72,0,1,0.041666666666666664,1
"Great job on the budget review demo today, Lisa!",0,48,0,0,0.041666666666666664,1
Team lunch on Monday at 4pm. Hope you can join!,0,47,0,0,0.06382978723404255,1
"Hi team, budget review kickoff meeting scheduled for Thursday at 3pm.",0,69,0,0,0.028985507246376812,0
"Hi team, please complete the marketing campaign survey by Wednesday.",0,68,0,0,0.029411764705882353,0
Your Bank subscription is expiring. Renew at bit.ly/xyz123,1,58,0,0,0.05172413793103448,0
You've been pre-approved for a ₹10000 loan! Apply: bit.ly/xyz123 ACT NOW!!!,1,75,0,1,0.10666666666666667,4
"Hi team, budget review kickoff meeting scheduled for Monday at 10am.",0,68,0,0,0.029411764705882353,0
Congratulations! You've been selected for a special offer. Click claim-prize-here.org,1,85,0,0,0.03529411764705882,1
"Hi John, the Q4 report report looks good. Just a few minor edits needed.",0,72,0,0,0.05555555555555555,0
"Hi team, great work on the marketing campaign presentation!",0,59,0,0,0.01694915254237288,1
You have 13 unread messages. View them at verify-account-now.net,1,64,0,0,0.03125,0
"Hi Lisa, let's schedule a meeting to discuss the website redesign project.",0,74,0,0,0.02702702702702703,0
Team lunch on Tuesday at 2pm. Hope you can join!,0,48,0,0,0.0625,1
Your Gmail subscription is expiring. Renew at bit.ly/xyz123,1,59,0,0,0.05084745762711865,0
Reminder: client presentation status meeting on Wednesday at 3pm.,0,65,0,0,0.03076923076923077,0
"Hi Sarah, I'll be out of office next Wednesday. David will cover for me.",0,72,0,0,0.06944444444444445,0
Your account has been locked. Unlock it at verify-account-now.net immediately!,1,78,0,0,0.02564102564102564,1
Your account has been locked. Unlock it at claim-prize-here.org immediately! ACT NOW!!!,1,87,0,0,0.09195402298850575,4
"Hi Tom, let's catch up about client presentation over coffee this Friday.",0,73,0,0,0.0410958904109589,0
YOUR AMAZON ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT VERIFY-ACCOUNT-NOW.NET ACT NOW!!!,1,93,0,0,0.8064516129032258,3
Your account has been locked. Unlock it at bit.ly/xyz123 immediately!,1,69,0,0,0.028985507246376812,1
BREAKING: YOU'VE INHERITED ₹50000! CLAIM AT URGENT-ACTION.BIZ ACT NOW!!!,1,72,0,1,0.6944444444444444,4
"Hi John, I've shared the report with you. Let me know if you have questions.",0,76,0,0,0.05263157894736842,0
Click here to unsubscribe: urgent-action.biz (DO NOT IGNORE),1,60,0,0,0.2,0
You've been pre-approved for a ₹50000 loan! Apply: bit.ly/xyz123,1,64,0,1,0.03125,1
Congratulations! You've won ₹10000! Claim your prize at verify-account-now.net ACT NOW!!!,1,89,0,1,0.10112359550561797,5
Your account has been locked. Unlock it at urgent-action.biz immediately!,1,73,0,0,0.0273972602739726,1
You've been pre-approved for a ₹100000 loan! Apply: suspicious-link.com,1,71,1,1,0.028169014084507043,1
"Hi team, great work on the marketing campaign presentation!",0,59,0,0,0.01694915254237288,1
Team lunch on Friday at 3pm. Hope you can join!,0,47,0,0,0.06382978723404255,1
Your Gmail subscription is expiring. Renew at verify-account-now.net,1,68,0,0,0.04411764705882353,0
Your tax refund of ₹100000 is ready. Claim it at suspicious-link.com ACT NOW!!!,1,79,1,1,0.10126582278481013,3
Reminder: Submit your proposal by Thursday EOD.,0,47,0,0,0.1276595744680851,0
ALERT: Suspicious activity detected. Secure your account at suspicious-link.com,1,79,1,0,0.08860759493670886,0
Meeting reminder: Q4 report discussion tomorrow at 11am.,0,56,0,0,0.03571428571428571,0
"Hi team, please complete the marketing campaign survey by Wednesday.",0,68,0,0,0.029411764705882353,0
Your package is waiting! Track it here: bit.ly/xyz123,1,53,0,0,0.03773584905660377,1
"Hi team, please complete the Q4 report survey by Thursday.",0,58,0,0,0.05172413793103448,0
"Hi team, Q4 report kickoff meeting scheduled for Wednesday at 10am.",0,67,0,0,0.04477611940298507,0
Limited time offer! Get vacation for FREE! Visit verify-account-now.net ACT NOW!!!,1,82,0,0,0.15853658536585366,5
ALERT: Suspicious activity detected. Secure your account at tinyurl.com/abc456,1,78,1,0,0.08974358974358974,0
"Hi Lisa, I'll be out of office next Friday. Emily will cover for me.",0,68,0,0,0.07352941176470588,0
"Hi Sarah, please review the attached report when you get a chance.",0,66,0,0,0.030303030303030304,0
Get rich quick! Earn ₹5000 from home. Start now: tinyurl.com/abc456,1,67,1,1,0.04477611940298507,1
URGENT: YOUR ACCOUNT WILL BE SUSPENDED! CLICK HERE: URGENT-ACTION.BIZ TO VERIFY NOW! ACT NOW!!!,1,95,0,0,0.7684210526315789,5
"Hi Anna, thanks for your help with the Q4 report. Much appreciated!",0,67,0,0,0.05970149253731343,1
"Hi John, let's catch up about marketing campaign over coffee this Thursday.",0,75,0,0,0.04,0
YOU HAVE 80 UNREAD MESSAGES. VIEW THEM AT CLAIM-PRIZE-HERE.ORG ACT NOW!!!,1,73,0,0,0.7397260273972602,3
Team update: The client presentation deadline has been moved to next Thursday.,0,78,0,0,0.038461538461538464,0
Reminder: Submit your contract by Monday EOD.,0,45,0,0,0.13333333333333333,0
"Hi team, great work on the client presentation presentation!",0,60,0,0,0.016666666666666666,1
Team update: The budget review deadline has been moved to next Thursday.,0,72,0,0,0.041666666666666664,0
"Hi Mike, I've shared the proposal with you. Let me know if you have questions.",0,78,0,0,0.05128205128205128,0
You have 21 unread messages. View them at claim-prize-here.org,1,62,0,0,0.03225806451612903,0
"Hi Lisa, let's schedule a meeting to discuss the marketing campaign project.",0,76,0,0,0.02631578947368421,0
"Great job on the Q4 report demo today, Anna!",0,44,0,0,0.06818181818181818,1
YOUR GMAIL ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT SUSPICIOUS-LINK.COM,1,78,1,0,0.8461538461538461,0
Team update: The budget review deadline has been moved to next Tuesday.,0,71,0,0,0.04225352112676056,0
Congratulations! You've been selected for a special offer. Click suspicious-link.com ACT NOW!!!,1,95,1,0,0.09473684210526316,4
"Hi Emily, can you send me the spreadsheet by end of day?",0,56,0,0,0.03571428571428571,0
GET RICH QUICK! EARN ₹100000 FROM HOME. START NOW: BIT.LY/XYZ123,1,64,0,1,0.625,1
"Hi Lisa, I'll be out of office next Tuesday. Anna will cover for me.",0,68,0,0,0.07352941176470588,0
"Hi team, please complete the client presentation survey by Monday.",0,66,0,0,0.030303030303030304,0
Can we reschedule our website redesign meeting to Tuesday?,0,58,0,0,0.034482758620689655,0
Congratulations! You've won ₹10000! Claim your prize at tinyurl.com/abc456,1,74,1,1,0.04054054054054054,2
FINAL NOTICE: Payment required immediately. Pay now at claim-prize-here.org,1,75,0,0,0.17333333333333334,0
"Hi David, thanks for your help with the marketing campaign. Much appreciated!",0,77,0,0,0.03896103896103896,1
YOUR PACKAGE IS WAITING! TRACK IT HERE: TINYURL.COM/ABC456 ACT NOW!!!,1,69,1,0,0.7246376811594203,4
Get rich quick! Earn ₹1000 from home. Start now: verify-account-now.net,1,71,0,1,0.04225352112676056,1
"Hi David, can you send me the contract by end of day?",0,53,0,0,0.03773584905660377,0
"Hi Tom, the marketing campaign report looks good. Just a few minor edits needed.",0,80,0,0,0.0375,0
Lose weight FAST with this ONE trick! Learn more: claim-prize-here.org ACT NOW!!!,1,81,0,0,0.18518518518518517,4
Team update: The website redesign deadline has been moved to next Wednesday.,0,76,0,0,0.039473684210526314,0
FINAL NOTICE: Payment required immediately. Pay now at bit.ly/xyz123,1,68,0,0,0.19117647058823528,0
You are a WINNER! Click bit.ly/xyz123 to claim your million dollars! ACT NOW!!!,1,79,0,0,0.17721518987341772,5
Can we reschedule our marketing campaign meeting to Tuesday?,0,60,0,0,0.03333333333333333,0
Lose weight FAST with this ONE trick! Learn more: tinyurl.com/abc456,1,68,1,0,0.1323529411764706,1
Reminder: budget review status meeting on Friday at 2pm.,0,56,0,0,0.03571428571428571,0
Can we reschedule our client presentation meeting to Wednesday?,0,63,0,0,0.031746031746031744,0
YOUR GMAIL SUBSCRIPTION IS EXPIRING. RENEW AT SUSPICIOUS-LINK.COM,1,65,1,0,0.8461538461538461,0
CONGRATULATIONS! YOU'VE WON ₹100000! CLAIM YOUR PRIZE AT VERIFY-ACCOUNT-NOW.NET,1,79,0,1,0.7341772151898734,2
You've been pre-approved for a ₹1000 loan! Apply: urgent-action.biz,1,67,0,1,0.029850746268656716,1
"Hi Emily, can you send me the report by end of day?",0,51,0,0,0.0392156862745098,0
"Hi team, client presentation kickoff meeting scheduled for Tuesday at 11am.",0,75,0,0,0.02666666666666667,0
"Hi John, please review the attached proposal when you get a chance.",0,67,0,0,0.029850746268656716,0
URGENT: YOUR ACCOUNT WILL BE SUSPENDED! CLICK HERE: SUSPICIOUS-LINK.COM TO VERIFY NOW!,1,86,1,0,0.8023255813953488,2
Congratulations! You've won ₹5000! Claim your prize at bit.ly/xyz123 ACT NOW!!!,1,79,0,1,0.11392405063291139,5
Click here to unsubscribe: bit.ly/xyz123 (DO NOT IGNORE),1,56,0,0,0.21428571428571427,0
Get rich quick! Earn ₹100000 from home. Start now: tinyurl.com/abc456,1,69,1,1,0.043478260869565216,1
Limited time offer! Get cash for FREE! Visit tinyurl.com/abc456,1,63,1,1,0.1111111111111111,2
"Hi team, website redesign kickoff meeting scheduled for Monday at 2pm.",0,70,0,0,0.02857142857142857,0
GET RICH QUICK! EARN ₹1000 FROM HOME. START NOW: TINYURL.COM/ABC456,1,67,1,1,0.6716417910447762,1
Your package is waiting! Track it here: bit.ly/xyz123 ACT NOW!!!,1,64,0,0,0.125,4
Your tax refund of ₹10000 is ready. Claim it at verify-account-now.net,1,70,0,1,0.02857142857142857,0
"Hi Sarah, I'll be out of office next Wednesday. John will cover for me.",0,71,0,0,0.07042253521126761,0
"Hi Lisa, please review the attached proposal when you get a chance.",0,67,0,0,0.029850746268656716,0
Team lunch on Friday at 11am. Hope you can join!,0,48,0,0,0.0625,1
Team update: The website redesign deadline has been moved to next Thursday.,0,75,0,0,0.04,0
ALERT: Suspicious activity detected. Secure your account at suspicious-link.com,1,79,1,0,0.08860759493670886,0
"Hi John, the Q4 report report looks good. Just a few minor edits needed.",0,72,0,0,0.05555555555555555,0
Meeting reminder: website redesign discussion tomorrow at 11am.,0,63,0,0,0.015873015873015872,0
"Hi Tom, I've shared the contract with you. Let me know if you have questions.",0,77,0,0,0.05194805194805195,0
YOUR BANK ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT SUSPICIOUS-LINK.COM,1,77,1,0,0.8441558441558441,0
Reminder: Q4 report status meeting on Wednesday at 4pm.,0,55,0,0,0.05454545454545454,0
Click here to unsubscribe: tinyurl.com/abc456 (DO NOT IGNORE),1,61,1,0,0.19672131147540983,0
CLICK HERE TO UNSUBSCRIBE: TINYURL.COM/ABC456 (DO NOT IGNORE),1,61,1,0,0.7540983606557377,0
Meeting reminder: website redesign discussion tomorrow at 2pm.,0,62,0,0,0.016129032258064516,0
"Hi team, please complete the website redesign survey by Friday.",0,63,0,0,0.031746031746031744,0
FINAL NOTICE: Payment required immediately. Pay now at bit.ly/xyz123,1,68,0,0,0.19117647058823528,0
"Hi Tom, I've updated the proposal. Please review when convenient.",0,65,0,0,0.06153846153846154,0
Meeting reminder: client presentation discussion tomorrow at 3pm.,0,65,0,0,0.015384615384615385,0
Your tax refund of ₹100000 is ready. Claim it at claim-prize-here.org,1,69,0,1,0.028985507246376812,0
Congratulations! You've won ₹10000! Claim your prize at verify-account-now.net ACT NOW!!!,1,89,0,1,0.10112359550561797,5
ALERT: Suspicious activity detected. Secure your account at suspicious-link.com,1,79,1,0,0.08860759493670886,0
Your package is waiting! Track it here: urgent-action.biz,1,57,0,0,0.03508771929824561,1
URGENT: Your payment failed. Update billing info at suspicious-link.com ACT NOW!!!,1,82,1,0,0.17073170731707318,3
"Hi Emily, can you send me the proposal by end of day?",0,53,0,0,0.03773584905660377,0
"Hi Emily, the marketing campaign report looks good. Just a few minor edits needed.",0,82,0,0,0.036585365853658534,0
"Hi Emily, let's schedule a meeting to discuss the budget review project.",0,72,0,0,0.027777777777777776,0
CLICK HERE TO UNSUBSCRIBE: CLAIM-PRIZE-HERE.ORG (DO NOT IGNORE) ACT NOW!!!,1,74,0,0,0.7567567567567568,3
"Hi Emily, can you send me the proposal by end of day?",0,53,0,0,0.03773584905660377,0
"Hi Anna, let's schedule a meeting to discuss the website redesign project.",0,74,0,0,0.02702702702702703,0
YOUR ACCOUNT HAS BEEN LOCKED. UNLOCK IT AT SUSPICIOUS-LINK.COM IMMEDIATELY!,1,75,1,0,0.8266666666666667,1
CLICK HERE TO UNSUBSCRIBE: BIT.LY/XYZ123 (DO NOT IGNORE),1,56,0,0,0.7321428571428571,0
FINAL NOTICE: Payment required immediately. Pay now at suspicious-link.com,1,74,1,0,0.17567567567567569,0
URGENT ACTION REQUIRED: Verify your identity at tinyurl.com/abc456 within 24 hours,1,82,1,0,0.25609756097560976,0
"Great job on the budget review demo today, David!",0,49,0,0,0.04081632653061224,1
Team lunch on Wednesday at 2pm. Hope you can join!,0,50,0,0,0.06,1
"Hi Sarah, I've shared the contract with you. Let me know if you have questions.",0,79,0,0,0.05063291139240506,0
FINAL NOTICE: Payment required immediately. Pay now at tinyurl.com/abc456,1,73,1,0,0.1780821917808219,0
YOU ARE A WINNER! CLICK VERIFY-ACCOUNT-NOW.NET TO CLAIM YOUR MILLION DOLLARS!,1,77,0,0,0.8051948051948052,2
BREAKING: You've inherited ₹5000! Claim at bit.ly/xyz123,1,56,0,1,0.17857142857142858,1
Limited time offer! Get vacation for FREE! Visit suspicious-link.com ACT NOW!!!,1,79,1,0,0.16455696202531644,5
"Hi Anna, let's schedule a meeting to discuss the website redesign project.",0,74,0,0,0.02702702702702703,0
FINAL NOTICE: Payment required immediately. Pay now at tinyurl.com/abc456 ACT NOW!!!,1,84,1,0,0.2261904761904762,3
Reminder: Submit your contract by Friday EOD.,0,45,0,0,0.13333333333333333,0
"Hi Emily, let's schedule a meeting to discuss the marketing campaign project.",0,77,0,0,0.025974025974025976,0
URGENT: Your payment failed. Update billing info at claim-prize-here.org,1,72,0,0,0.1111111111111111,0
BREAKING: YOU'VE INHERITED ₹5000! CLAIM AT URGENT-ACTION.BIZ,1,60,0,1,0.7333333333333333,1
URGENT: Your account will be suspended! Click here: tinyurl.com/abc456 to verify now! ACT NOW!!!,1,96,1,0,0.14583333333333334,5
Can we reschedule our client presentation meeting to Monday?,0,60,0,0,0.03333333333333333,0
Meeting reminder: budget review discussion tomorrow at 3pm.,0,59,0,0,0.01694915254237288,0
Limited time offer! Get vacation for FREE! Visit tinyurl.com/abc456,1,67,1,0,0.1044776119402985,2
"Hi team, please complete the marketing campaign survey by Monday.",0,65,0,0,0.03076923076923077,0
"Hi Emily, I've updated the proposal. Please review when convenient.",0,67,0,0,0.05970149253731343,0
YOUR BANK ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT BIT.LY/XYZ123 ACT NOW!!!,1,82,0,0,0.7560975609756098,3
Meeting reminder: Q4 report discussion tomorrow at 10am.,0,56,0,0,0.03571428571428571,0
Congratulations! You've been selected for a special offer. Click verify-account-now.net,1,87,0,0,0.034482758620689655,1
YOU HAVE 10 UNREAD MESSAGES. VIEW THEM AT URGENT-ACTION.BIZ ACT NOW!!!,1,70,0,0,0.7428571428571429,3
Team lunch on Monday at 3pm. Hope you can join!,0,47,0,0,0.06382978723404255,1
Your Netflix account has been compromised. Reset password at bit.ly/xyz123,1,74,0,0,0.04054054054054054,0
Your PayPal account has been compromised. Reset password at bit.ly/xyz123,1,73,0,0,0.0547945205479452,0
